text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"استوری جواد کاظمیان و حمله به جواد خیابانی

‌‌•OPT•

@OfficialPersianTwitter",2024-10-24 16:50:25+00:00,397782,1,👎,2036,👍,493,🤣,120,😡,31,😁,14
"میخواستم ارتفاع مبل رو یکم زیاد کنم که جارو بره زیرش، زیر هر پایه یه چرخ پیچ کردم، الان ۹ تا چرخ زیرشه، میشینم رو مبل  پامو یه تکون میدم از این سر خونه میره اون سر،
پروژه این هفته پیچ کردن ۴ تا چرخ زیر میز جلو مبله که تنها یه گوشه نمونه و بتونه باهامون بیاد :))))   
 
• ژانگولر •

@OfficialPersianTwitter",2024-10-24 16:45:33+00:00,397781,1,🤣,2280,😁,175,👍,65,👎,31,❤,26
"دماغ کوچک در مرد ها = کمبود تستسترون و غیرت و مردانگی 
 
• تکنسین اسبق ناسا •

@OfficialPersianTwitter",2024-10-24 16:40:29+00:00,397780,0,👍,1658,👎,906,🤣,581,😐,180,😁,71
"‏طرف تو دیتینگ اپ، تو قلب امریکا، هوم رو زده الهیه تهران، اونوقت میگی جاج نکن.

•P a n da•

@OfficialPersianTwitter",2024-10-24 16:27:01+00:00,397778,0,🤣,1272,😁,93,👍,26,🥴,14,👎,8
"تغییر دکوراسیون جاری کش
سلیقه تالاری ۱۰/۱۰
اینجا گردبند کارتیه نندازی و کفش پاشنبه بلند ۱۰ سانتی کف قرمز فیک نپوشی باخت دادی
به بیمارتم باید بگی عزیزم بشینید رو یونیت 
تک تک استوری ها هم ۱۸واحد ونیر یخی برای زیباجوی عزیزمون   
 
• کوآمین د فرست •

@OfficialPersianTwitter",2024-10-24 16:20:24+00:00,397777,1,👍,612,😁,192,🤣,153,👎,40,🥴,32
"مسعود شجاعی به عنوان سرمربی جدید مس رفسنجان انتخاب شده و پس از دیدار برابر ملوان به صورت رسمی معرفی می‌شود.

•OPT•

@OfficialPersianTwitter",2024-10-24 16:18:01+00:00,397776,0,👍,231,😁,60,🥴,31,👎,19,❤,9
"دیگه سوال‌های خواستگاری ام از پاورقی میاد
به من میگه نظرت درباره ی مهاجرت چیه و چه برنامه هایی براش داری؟
حقیقتا یه پتو مسافرتی دونفره خریدم تو کمپ سردمون نشه:)) 
 
• ژلوفن •

@OfficialPersianTwitter",2024-10-24 16:13:01+00:00,397775,0,🤣,1439,👍,56,😁,41,👎,33,😢,14
"بیمارم داشت میگفت که برای عمل همسرش پزشک ازشون یه فرش ابریشم دستباف فلان قدی میخواست. گفت گشتیم جراح دیگه ای رو پیدا کردیم که گفته من برای این عمل ۱۰ میلیون میگیرم. ما هم در نهایت رفتیم پیش اونی که فرش میخواست، چون گفتیم این کم میگیره حتما دکتر خوبی نیس…😊 
 
• میو میوزاد •

@OfficialPersianTwitter",2024-10-24 16:08:01+00:00,397774,0,😐,3492,😢,161,🥴,85,👎,70,👍,46
"📌 **پله برقی میدان امام حسین نو شد**

🔺 پله برقی غرب میدان امام حسین (ع)، به عنوان یکی از **پرترددترین گذرگاه‌های عابر پیاده**، بعد از چند سال نقص عملکرد، به طور کامل نوسازی شد.

•OPT•

@OfficialPersianTwitter",2024-10-24 16:01:05+00:00,397773,1,👍,584,🤣,396,❤,52,👏,31,👎,23
"عکس پروفایل جدید لانا دل ری در اینستاگرام ...   
   
• Niklaus •

@OfficialPersianTwitter",2024-10-24 15:59:31+00:00,397771,1,🤣,1643,😐,328,😁,80,❤,38,🥴,16
"یکی از چیزایی که اینجا خیلی اذیتم میکنه کمبودِ بغله! هیچوقت تو زندگیم انقدر تایم‌ طولانی‌ای بدون بغل کردن ادم‌ها نبودم. همیشه یا خانوادم، یا پارتنر و دوستام بودن؛ و اینجا با هیچکس اونقدر صمیمی نیستم که حتی برای معاشرت‌های روزانه بخوام بغلش کنم و حس عجیبیه. 
 
• ۴۴ 🧋•

@OfficialPersianTwitter",2024-10-24 15:53:01+00:00,397770,0,😢,956,👍,182,❤,31,👎,24,☃,17
"🔺قطر پروازهای خود به عراق، ایران و لبنان را تا اطلاع ثانوی متوقف کرد.

•OPT•

@OfficialPersianTwitter",2024-10-24 15:50:01+00:00,397769,0,🥴,328,😁,86,😢,57,👎,50,👍,34
"امروز من و این بچه خونه هستیم. اومد گفت آیپد بهم بده بهش ندادم. طبیعتا شاکی شد. گفتم برو با اسباب بازیهات بازی کن. رفته با پشتی های مبل یه خونه درست کرده و روی یک مقوا این رو نوشته گذاشته دم ورودی خونه ش   
 
• Mr.Zenit •

@OfficialPersianTwitter",2024-10-24 15:45:28+00:00,397768,1,😁,984,❤,171,🤣,144,👍,51,😐,30
"یجوری کامنت میذارن با دختری که عکس تو پابلیک بذاره ازدواج نمیکنیم انگار منتظر نشسته بودیم اینا بیان خواستگاری =)))))) 
 
• بارون یا رعد و برق •

@OfficialPersianTwitter",2024-10-24 15:40:27+00:00,397767,0,👍,1349,👎,265,🤣,236,😁,55,👏,14
"پنج شنبه ها همه یاد مرده ها میکنن 
خب یه یادی ام از زنده ها کنید باید حتما بمیرن !؟ 
 
• mahnaz2020 •

@OfficialPersianTwitter",2024-10-24 15:27:01+00:00,397764,0,👍,1528,😢,118,😁,35,👎,26,❤,12
"🔹رسانه‌ ها از وقوع حریق شدید در انبار ارتش آمریکا در شهر بوسان واقع در کره جنوبی خبر دادند.

•OPT

@OfficialPersianTwitter",2024-10-24 15:18:47+00:00,397761,1,😁,308,👍,112,😢,54,🔥,13,☃,11
"بعضي اوقات يه حرف عين خنجر ميره تو قلبمون ولي گريه نميكنيم.
فرداش انگشت پامون به پايه مبل ميخوره عين ابر بهار گريه ميكنيم،
ظرفي از دستمون ميفته ميشكنه به پهناي صورت اشك ميريزيم و … 
 
• mahin siroosian •

@OfficialPersianTwitter",2024-10-24 15:12:42+00:00,397760,0,👍,1659,😢,140,❤,27,🗿,11,👏,7
"صبح درو باز کردم برم بیرون دیدم همسایه چسبیده به در. کلشو کرد تو حیاط گفت مامانت هست؟
گفتم نه
گفت میخواستم به مامانت بگم‌ ولی خودتو دیدم بهتر شد ببین این چیزی که می‌خوام بگم برداشت بد نکنی فکر نکنی می‌خوام فضولی کنما...
گفتم من همین برداشت و میکنم ادامه ندید لطفا. درو بستم و رفتم 
 
• مرضیه 🦕 •

@OfficialPersianTwitter",2024-10-24 15:08:21+00:00,397759,0,👍,1966,😁,201,🤣,150,💅,30,😡,11
"این ماگیه که یه صخره‌نورد برای خودش درست کرده تا موقع قهوه خوردن هم تمرین بکنه!   
 
*卩-ﾌ 隠 ſ-Ԁ*

@OfficialPersianTwitter",2024-10-24 15:01:01+00:00,397758,1,❤,1649,🤯,993,🥴,224,😁,123,👍,105
"پسرجون برو دنبال زندگیت
از من واست دافی در نمیاد
من فازم اینطوریه که صبونه آقایی رو بدم بفرستمش سر کار و بساط زرشک پلو و آش رشته رو راه بندازم و بچه ها رو ببرم مهد 
 
*Mehrnaz*

@OfficialPersianTwitter",2024-10-24 14:53:01+00:00,397757,0,👍,1967,🤣,558,❤,201,👎,84,💅,32
"آدم‌ها   
 
*Nasser Ghanemzadeh*

@OfficialPersianTwitter",2024-10-24 14:45:12+00:00,397756,1,👍,2049,😢,148,👌,28,❤,15,👎,14
"لاس باید فی‌البداهه و در لحظه باشه، این چیزای تکراری که حفظ کردین خیلی یخ و بی‌مزه‌س. 
 
*نوه‌ ارشد*

@OfficialPersianTwitter",2024-10-24 14:40:07+00:00,397755,0,👍,2401,🥴,41,🗿,28,❤,18,💅,9
"تا همینجاش که میشه به بانک زنگ بزنی و یکی جواب بده، برای ما تو ایران سورئاله. 
   
*علیرضانو*

@OfficialPersianTwitter",2024-10-24 14:27:01+00:00,397753,0,👍,1093,😁,170,🤣,131,👎,55,🗿,13
"رفتم تو اتاق خواهر کوچیکم، دراز کشیدم کنارش و زدم زیر گریه. بدون هیچ حرفی فقط نازم می‌کرد. داشتم فکر می‌کردم چقدر فهمیده‌ست که حتی نمی‌پرسه چمه.
یهو گفت: ببخشید من حرفی آماده ندارم؛ معمولاً کسی نمیاد اینجا گریه کنه.
یه ذره سکوت کرد، دوباره گفت: کاش ده دقیقه جلوتر اطلاع می‌دادی. 
 
*ماسکوی داک*

@OfficialPersianTwitter",2024-10-24 14:13:01+00:00,397750,0,🤣,2967,❤,565,😁,105,😢,60,💅,13
"🔹 آبگرفتگی در خیابان های شیراز بر اثر بارش شدید باران پاییزی

*OPT*

@OfficialPersianTwitter",2024-10-24 14:11:01+00:00,397749,1,❤,331,🥴,64,👍,29,😢,17,😡,12
"یه اتند ارتوپدی داشتیم خیلی گوگولی و حرفه.ای، یه بار وسط اورژانس با همراه مریض دست ب یقه شد و از همون روز عوض شد، انگار دیگه حوصله ی مریض نداشت، همش ب زور میومد بیمارستان…
مهاجرت کرد دبی، تغییر سبک زندگیش مبرهن ه، امروز عکس از یه گیفت بگ دیور گذاشته بود ک هدیه ی همراه بیمارش بود.. 
 
*🏴ماری🏴*

@OfficialPersianTwitter",2024-10-24 14:07:01+00:00,397748,0,👍,1530,😢,452,❤,78,👎,41,🗿,23
"😂😂😂😂😂😂😂😂

*NO CONTEXT*

@OfficialPersianTwitter",2024-10-24 14:01:20+00:00,397747,1,🤣,1482,😢,191,😁,45,👍,33,🫡,20
"۵ سال پیش این موقع 
بابام زنگ زد بهم
گفت مهربد بابا اگر دانشگاه کار نداری چند روزی تعطیله پاشو بیا خونه
برگشتم گفتم اکثر هم اتاقیام رفتن خونه‌هاشون
دو نفرشون موندن
می‌مونم پیششون تنها نباشن
گفت باشه هر طور راحتی
این آخرین باری بود که صداش رو شنیدم.
فرداش مجبور شدم بیام خونه. 
 
*پیوتر پیتروویچ لوژین*

@OfficialPersianTwitter",2024-10-24 13:53:01+00:00,397746,0,😢,3231,😭,954,🕊,63,❤,55,👍,38
"شاید باورتون نشه ولی ما هنوزم به سبک مادربزرگامون غذا رو اینجوری می‌کشیم:))))   
 
*دُووَرِ لُر*

@OfficialPersianTwitter",2024-10-24 13:45:07+00:00,397745,1,👍,4110,❤,1099,😐,143,❤‍🔥,64,👎,27
"اینکه میبینم آدمای بیشتری به هرگز بچه‌دار نشدن فکر میکنن خوشحالم میکنه. بالاخره بشر بعد از هزاران سال داره شهامت انتخاب چیزی که برای خودش بهتره نه نورم جامعه و صرف غریزه رو پیدا میکنه! 
 
*سماان🕊*

@OfficialPersianTwitter",2024-10-24 13:40:08+00:00,397744,0,👍,2573,👎,1611,😭,31,🕊,16,👻,11
"حقوق ها واریز شد؛ سلام بر زندگی شاهانه ی یک روزه. 
 
*بهنوش*

@OfficialPersianTwitter",2024-10-24 13:27:01+00:00,397742,0,😁,1508,😢,321,👍,100,🥴,87,🗿,21
"عکسی که من از ارومیه گرفتم رو
میگن روستای اولسبلنگاه هستش
🤦🏻‍♂️😂 
   
*salar maleki*

@OfficialPersianTwitter",2024-10-24 13:20:07+00:00,397741,1,😁,1233,🤣,418,❤,132,👍,40,🫡,17
"مهمون از یه شهر دیگه میخواد برامون بیاد اونوقت راجب گربه‌م چی گفته باشه خوبه؟
«من چندشم میشه. میشه چند روز بذاریدش تو انباری؟🤡» 
 
*زَر*

@OfficialPersianTwitter",2024-10-24 13:13:01+00:00,397740,0,😐,2672,👍,420,🤣,217,🤯,81,🥴,19
"بچه‌ها من الان پشت چراغ فردوسی بودم. دوست‌پسر یکیتون که موهاش بلنده و ریش و عینک طبی داره، با یه راناپلاس سفید،یه قهوه هم دستش بود.
بهت گفت خشگلم من تو کارگاهم،اینجا درست آنتن نمی‌ده، خودم ظهر بهت زنگ می‌زنم.
بعد که قطع کردی، بهت گفت کنه و صدای آهنگشو زیاد کرد و رفت سمت شیخ‌صدوق. 
 
*archichi*

@OfficialPersianTwitter",2024-10-24 13:07:01+00:00,397739,0,🤣,2982,😢,861,😁,120,👍,85,👎,72
"سالم موندن بدن زن✅️
از بین رفتن درد زایمان✅️
از بین رفتن درد و عوارض سزارین✅️
حفظ شدن شغل و کریر زن✅️
طولانی‌تر شدن مدت زمانی که زن میتونه صاحب فرزند بشه✅️

*HELL YEAH!!!*

@OfficialPersianTwitter",2024-10-24 13:00:11+00:00,397738,1,👎,2473,👍,1683,🥴,108,😁,23,😡,16
