text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"ویدئوی جدیدی که شادمهر داخل صفحش منتشر کرد❤️
فقط اون لبخندی که داره تا آخر ویدیو :)

‌🆔 @GizmizTel 💯",2024-09-09 21:38:14+00:00,125478,1,❤,3150,👎,194,👍,178,😍,57,🥰,32
"دو روز پیش تو دبی، سیاوش قمیشی آخرین کنسرت زندگیش رو برگزار کرد و رسما از اجرای زنده خداحافظی کرد.

كنسرت خداحافظى سياوش قميشى ، دبى

‌🆔 @GizmizTel 💯",2024-09-09 21:38:14+00:00,125476,1,😢,3146,❤,847,👍,220,👎,129,🤣,114
"🔻خانه حاج آقا علی بزرگترین بنای خشتی مسقف جهان است

🔹این خانه خشتی با زیر بنای ۴۰۰۰ متر مربع در زمینی به مساحت ۸۰۰۰ متر مربع ساخته شده و ساخت آن حدود ۱۴ سال به طول انجامیده است.

خانه حاج آقا علی - رفسنجان

‌🆔 @GizmizTel 💯",2024-09-09 21:38:14+00:00,125475,1,👌,1526,❤,324,👍,187,👎,42,😍,27
"‏من جلو شیشه ماشین وقتی منتظرم بیاد و برام خوراکی گرفته باشه درحالی که سه بار گفتم نه چیزی نمی‌خورم:

‌🆔 @GizmizTel 💯",2024-09-09 21:38:14+00:00,125474,1,👍,1497,🤣,1276,❤,134,😁,67,👎,33
"عمل باسن آقایون ندیده بودیم که اونم دیدیم😐😂

‌🆔 @GizmizTel 💯",2024-09-09 21:38:14+00:00,125473,1,👎,5152,😡,1587,😐,639,🤣,344,👍,92
"پشمام ریخته حقیقتا، ناموسا با این وضع آدم دیگه جرات نمیکنه یه حموم بره

‌🆔 @GizmizTel 💯",2024-09-09 21:38:14+00:00,125472,1,😡,1836,😐,264,👍,102,👎,76,😁,37
"هم اکنون در سراسر ایران😂

چجوری از تیشرت و شلوار کارگو برن رو این😂

‌🆔 @GizmizTel 💯",2024-09-09 16:22:54+00:00,125471,1,🤣,3558,👍,250,👎,174,😢,110,😁,38
"دختره سگ گردن کلفت رو برده لب ساحل میگه جیغ نکشید، این سگ گارد منه!

شما الان دختر شاه پریونی‌ که گارد نیاز داشته باشی؟؟؟

‌🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125468,1,😡,4791,🤣,430,😐,177,👍,154,👎,127
"سیلی مالباخته در گوش دزدان مسلح

ویدیوی وایرال شده از بازسازی صحنه سرقت مسلحانه از منازل در پونک تهران

‌🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125467,1,👍,4659,👎,201,👌,81,😢,64,😡,36
"در ایران باستان رنگهایی داشتیم که به مرور زمان از بین رفتن:

‌🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125466,1,❤,1520,👍,284,👎,114,😍,43,😁,27
"لحظه خروج مردم از کنسرت معین

‌🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125465,1,❤,3292,👎,566,👍,107,😢,67,🥰,38
"این بامزه بود. این خانم با یه باشگاهی می‌رن علم‌کوه. ظاهرا در بین راه حالش بد می‌شه و تنهاش می‌ذارن. شوهرش هم این بنر رو زده!‌

🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125464,1,🤣,2835,👍,2581,❤,135,😢,123,👎,44
"ما نسلی هستیم که
هم به ده ریال گفتیم یک تومن
هم به یک میلیارد تومن گفتیم یک تومن!

این ۹ تا صفر،
عمر ما بود که هدر شد
و همیشه دویدیم که عقب نمونیم.

‌🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125463,1,😢,4837,👍,497,🤣,59,😡,48,👎,39
"جسد یه دختر ۱۳ ساله توی اندونزی درحالی که بهش تجاوز گروهی شده بود پیدا شده
حالا متجاوزا کیا بودن؟ این ۴ تا تخم جن حرومزاده که هنوز سیبیلشون در نیومده و ۱۲ سالشون بیشتر نبوده!

‌🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125462,1,😡,7459,😢,382,😐,267,🤯,103,🤣,96
"برق قطع بود، نون هم گرون شد، بنزین هم دارن با خبرش بازی می‌کنند

ولی شما فعلا با این صدا حال کنید❤️‍🩹

‌🆔 @GizmizTel 💯",2024-09-09 16:22:47+00:00,125460,1,❤,1932,👎,276,👍,231,😢,68,😡,49
"خوردنی ترین کت واک دنیا:

‌🆔 @GizmizTel 💯",2024-09-09 16:22:46+00:00,125455,1,😍,1530,👎,164,👍,74,❤,65,🤣,41
"بلایند دیت گروهی و تحقیر !
شبیه‌سازی بازار برده فروشیه؟

+ بچه‌ها یکم به خودتون احترام بذارید 
چه پسر چه دختر فرقی نداره...

🆔 @GizmizTel 💯",2024-09-09 10:42:49+00:00,125454,1,😡,5607,👍,827,👎,504,😐,253,🤣,210
"❌والدین از این اقدام خطرناک پرهیز کنند.

🔹در این حالت کودک برای اینکه نیفتد گردن مادرش را با دو دست محکم فشار می‌دهد. در نتیجه سینوس های شریانی دو طرف گردن مادر تحت فشار قرار گرفته و چند ثانیه بعد هوشیاری خود را از دست می‌دهد و ناگهان روی زمین میافتد.

🔸پس از افتادن و رها شدن دست کودک خوشبختانه شریان کاروتید مادر به حالت اولیه برمیگردد و مادر از خواب بیدار می‌شود.

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125450,1,👍,945,😢,394,🤯,193,❤,100,🤔,22
"🔻مدیر عشقی دَمِ رفتن وام میلیاردی به خودش داد، بازرگان دم رفتن پول ناهار زنش را برگرداند! / درِ دیزی بازه، حیای گربه کجا رفته؟!

🔹خبر دارید که جناب مجید عشقی و 3 مدیر دیگر – احتمالا کمتر عشقی – از مدیران ارشد سازمان بورس خودشان به خودشان وام 10 میلیاردی داده اند تا طی 10 سال با بهره 4 درصد آن را بازپرداخت کنند! 

🔸مرحوم مهندس بازرگان دَمِ رفتن از نخست وزیری در آبان 1358 چکی شخصی صادر کرد که مبلغ دقیق آن در خاطرات هاشم صباغیان ذکر شده و در اسناد مالی نخست‌وزیری هم موجود است . به موجب آن او پول ناهارهای میهمانان خود را که برای کاری غیر امور مملکت - بر اساس احتیاط او - در دفتر نخست‌وزیری نزد او میهمان بودند بازگرداند همچنین کل پول ناهارهای همسرش در نخست‌وزیری را (‌که به اقتضای فضای بعد از ترورها در سال 58 ‌به نخست‌وزیری آمده بود) مسترد کرد. منتها بازرگان مطلوب نبود چون کراوات می‌‌بست و لیبرال بود ولی اینها چون کراوات نمی‌زنند و ظاهر ارزشی دارند خیلی مطلوب‌اند!/عصرایران

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125449,1,👍,5890,😡,507,❤,154,👎,109,😢,104
"من دیگه اجازه نمیدم همسرم تنها بمونه و هیچ وقت ازش نمیخوام چیزی واسم درست کنه😂 تپش قلب گرفتم اینو دیدم😂

+فکر نمیکردم تیغه ی خرد کن رو هم لیس بزنه🤣

+آیس لیس درست کرد به جای آیس پک😂

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125448,1,😁,1532,🤣,537,👎,285,👍,149,🤯,68
"تو چین دستشویی دو نفره مخصوص زوج ها ساختن!

فک کن دستشو بگیری بگی بیا باهم بریم برینیم😐😂

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125447,1,😁,1174,😐,887,👎,479,🤣,145,😡,106
"دکه تعمیرات وافور در تهران!

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125446,1,😁,1932,🤣,530,😐,298,😡,185,👍,140
"🔻اظهارات مایلی کهن علیه قلعه نویی:

🔹این یارو در زمان حضور ایروانی در استقلال، ۸ تا ۱۰ هکتار زمین در کردان کرج گرفت 

🔹۶ ماه بعد زمین را فروخت و یک قصر در گاندی خرید 

🔹در همین زد و بند‌ها یک رستوران ۸۰۰ متری هم دارد 

🔹فکر می‌کنم هزار میلیارد تومان پول دارد 

🔹آن وقت اگر ۲ زار به کسی کمک کند، همه باید بفهمند

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125445,1,👍,2626,👎,243,😐,170,😡,47,❤,27
"پاول دورف که در سال ۲۰۲۲ سرمایه دار ترین آدم امارات متحده عربی شناخته شد تک و تنها تو خیابون های پاریس میچرخه ! فقط سیسش😄

بعد یه بلاگر دلقک ایرانی ۱۰ تا بادیگارد میندازه دنبال خودش

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125444,1,👍,3437,😁,262,❤,101,🤣,68,👎,25
"مشتری لباس خونی آورده که تو خونه با آب گرم شسته،
میگم دیگه پاک نمیشه
میگه یه کاریش کنید دیگه
میگم اگه میشد واقعا براتون انجام میدادم

یادتون باشه خون با آب خیلی یخ به راحتی پاک میشه اما اگه بهش آب گرم بزنید دیگه پاک نمیشه که نمیشه. 
تو لباسشویی هم نندازین

🆔 @GizmizTel 💯",2024-09-09 10:42:40+00:00,125443,1,👍,2242,🤯,137,😐,50,❤,29,👎,24
"چیه این سگ آخه؟ بعد از اینکه نوزاد رو به خونه آوردند، سگ خوب غذا نمی‌خورد و مدام غذا رو به اتاق نشیمن می‌برد. بعد یک نفر گفته که نکنه میخواد به بچه هم غذا بدید؟ چون متوجه شیر خوردن کودک نمیشه. 

خلاصه همزمان یک کاسه غذا هم به نوزاد دادند و سگ شروع به خوردن کرده. عجب موجود درجه‌ یکی.

✍️ محرداد کریم‌زاده

🆔 @GizmizTel 💯",2024-09-09 10:42:39+00:00,125442,1,❤,3939,👎,754,👍,229,😍,90,😢,64
"وزیر خارجه مجارستان با همین استایل رفته بحرین😂
یکم راحت‌ باش مرد این حجم از رسمی بودنم خوب نیستا😂  

+این غربیها هم از خودشون هیچی ندارن
همه اش از ما تقلید میکنن
تا رییس جمهور ما گفت کت و... چیه پروتکل نمنه دی هاردان گلیبدی
این با شورت رفت که رو دست ما بلند شه

🆔 @GizmizTel 💯",2024-09-09 10:42:39+00:00,125441,1,🤣,2590,👎,403,👍,194,❤,48,😁,41
"امشبم باید تو مغازه بخوابی داداش😄 دلیلشم خووودت میییدونی کــــه😂

‌🆔 @GizmizTel 💯",2024-09-09 10:42:39+00:00,125440,1,🤣,2397,👎,191,👍,104,😡,68,❤,19
"دخترا وقتی میرن سفر😂

‌🆔 @GizmizTel 💯",2024-09-08 21:36:47+00:00,125439,1,🤣,3709,👎,598,👍,208,😡,122,😁,53
"من دیگه کیک نمیخورم بفرس برای کسی که رژیمه😐🧁

‌🆔 @GizmizTel 💯",2024-09-08 21:36:16+00:00,125435,1,👎,2128,🤣,709,😐,285,😡,133,👍,107
"خوشا دوران کودکی

نه فکر نون، نه کار، نه سیاست...

‌🆔 @GizmizTel 💯",2024-09-08 21:36:16+00:00,125434,1,❤,1662,😢,316,👍,166,😍,32,👌,25
"🔻خودت را به کَری بزن! 

🔹دو قورباغه در گودال عمیقی افتادند و هرچه تلاش کردند نتوانستند نجات پیدا کنند. یکی از قورباغه‌ها از تلاش دست‌کشید و به قورباغه دیگر گفت بهتر است تسلیم شوند. اما قورباغه دوم به تلاش ادامه‌داد و با این‌که اطرافیان به او می‌گفتند که موفق نخواهد شد یا حتی مسخره‌اش می‌کردند، همچنان تلاش می‌کرد. 

🔸در نهایت، قورباغه دوم توانست خود را نجات دهد. قورباغه‌ها از او پرسیدند که چگونه موفق شده، اما او هیچ جوابی نداد. هرچه با او حرف زدند پاسخی نیافتند. تا این‌که همه متوجه شدند قورباغه پیروز، ناشنوا است.  
اما هیچ‌کدام نفهمیدند که قورباغه نه تنها حرف‌های ناامیدکننده و مسخره‌کردن‌های آن‌ها را نمی‌شنید بلکه فکر می‌کرد که آن‌ها او را تشویق می‌کنند، بنابراین انگیزه‌اش برای تلاش بیش‌تر هم شد.

‌🆔 @GizmizTel 💯",2024-09-08 21:36:16+00:00,125433,1,👍,3034,❤,122,👌,102,🤣,53,😁,15
"فینال کشتی سنگین وزن المپیک 😂😍

‌🆔 @GizmizTel 💯",2024-09-08 21:36:16+00:00,125432,1,🤣,1044,😍,385,🥰,54,👍,47,😡,25
"توربو پلاس بودیم و خودمون خبر نداشتیم! حیف شد واقعا اگه میذاشتن اون آپشن بمونه دیگه نیازی به اختراع موتور جت نبود!😂

‌🆔 @GizmizTel 💯",2024-09-08 21:36:16+00:00,125431,1,🤣,1158,👎,146,👍,80,😡,29,😁,20
"لذت یا شادی؟
دوپامین یا سروتونین؟

‌🆔 @GizmizTel 💯",2024-09-08 21:36:16+00:00,125430,1,👍,1315,👌,118,❤,33,😡,14,👎,12
"این پدر و مادر دوتا ملکه به جامعه تحویل میدن😍

‌🆔 @GizmizTel 💯",2024-09-08 21:36:16+00:00,125429,1,😁,2100,🤣,438,❤,248,😍,76,😡,39
"نقش داداشا تو زندگی خواهرا

‌🆔 @GizmizTel 💯",2024-09-08 21:36:15+00:00,125427,1,🤣,1877,😡,472,❤,128,😢,93,👍,66
"امان از این سکانس رضا عطاران 😂

‌🆔 @GizmizTel 💯",2024-09-08 21:36:15+00:00,125424,1,🤣,2185,👎,82,👍,60,❤,25,😡,15
"زیبا جوی عزیزمون از بندرعباس😂

‌🆔 @GizmizTel 💯",2024-09-08 21:36:15+00:00,125423,1,🤣,1936,👎,618,😐,331,😡,111,🤯,39
"خیلی وقته‌ که کاشت هندوانه دِیم در کویر بدون قطره ای آبیاری داره انجام میشه، در این روش به طور متوسط از هر هکتار ۵ تن به دست میاد

‌🆔 @GizmizTel 💯",2024-09-08 16:38:51+00:00,125419,1,❤,2371,👍,558,🤔,194,👎,72,😍,53
